"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","Q3_2","Q3_3","Q3_7","Q3_4","Q3_6","Q3_9","Q3_7_TEXT","Q5","Q6","Q6_14_TEXT","Q7_4","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q8_12","Q8_13","Q8_14","Q8_15","Q11","Q12","Q13","Q14_2","Q14_6","Q14_4","Q14_9","Q14_11","Q14_12","Q14_13","Q14_14","Q14_15","Q14_7","Q14_7_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q17","Q19_1","Q19_2","Q19_3","Q19_4","Q19_8","Q19_9","Q19_11","Q19_12","Q19_13","Q19_15","Q19_16","Q19_14","Q19_7","Q19_7_TEXT","Q20_2","Q20_3","Q20_4","Q20_5","Q20_6","Q20_8","Q20_9","Q20_10","Q20_7","Q20_7_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q21_10","Q23","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q25_8","Q25_9","Q25_11","Q25_10","Q25_12","Q25_7","Q25_7_TEXT","Q26_2","Q26_9","Q26_3","Q26_4","Q26_5","Q26_6","Q26_8","Q26_7","Q26_7_TEXT","Q27","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q28_11","Q30","Q32_1","Q32_2","Q32_3","Q32_4","Q32_5","Q32_6","Q32_8","Q32_9","Q32_10","Q32_11","Q32_12","Q32_7","Q32_7_TEXT","Q33_2","Q33_3","Q33_8","Q33_7","Q33_7_TEXT","Q34_1","Q34_2","Q34_3","Q34_4","Q34_5","Q34_6","Q34_7","Q34_8","Q34_9","Q34_10","Q34_11","Q35_1","Q35_2","Q35_3","Q35_4","Q63_1","Q63_2","Q63_3","Q63_7","Q63_8","Q63_4","Q63_5","Q63_6","Q63_6_TEXT","Q64","Q65","Q65_4_TEXT","Q66","Q67","Q68","Q69","Q70","Q71","org","Q25_7_TEXT___Parent_Topics","Q25_7_TEXT___Topics","RECODED_Q63","Q15_7_r","Q21_5_r","Q21_6_r","Q21_7_r","Q28_3_r","Q28_5_r","Q28_6_r","Q28_7_r","Q34_10_r","RECODED_Q6","RECODED_Q63_am_ind_ala","RECODED_Q63_asian","RECODED_Q63_black","RECODED_Q63_hisp_lat","RECODED_Q63_more_than_one_race","RECODED_Q63_nat_haw_pac","RECODED_Q63_other","RECODED_Q63_white","RECODED_Q63_NA","RECODED_Q6_personalvehicle","RECODED_Q6_activetransport","RECODED_Q6_publictransit","RECODED_Q6_other","RECODED_Q6_NA","Q65_male","Q65_female","Q65_nonbinary","Q65_other","Q65_NA","Q68_inc_1","Q68_inc_2","Q68_inc_3","Q68_inc_4","Q68_inc_5","Q68_inc_6","Q68_NA","attitude_car","attitude_mean_car","attitude_bike","attitude_mean_bike","attitude_escooter","attitude_mean_escooter","attitude_MAX","attitude_mean_MAX","na.rm","Q8_FAC1","Q8_FAC2","attitude_fac_car","attitude_fac_bike","attitude_fac_escooter","attitude_fac_MAX"
"891",2020-03-04 11:36:30,2020-03-04 11:52:42,"IP Address","131.252.59.87",100,971,"True",2020-03-04 11:52:42,"R_33BUr98Rq7LwO9s","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",7,14,"I live on campus. If I’m coming from elsewhere I bus or drive",0,1,4,2,5,5,5,5,3,3,5,4,4,4,4,4,1,1,1,0,1,0,1,0,1,0,1,0,0,"",5,5,5,5,2,4,4,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,"",0,1,1,1,0,1,1,0,0,"",4,3,4,1,3,4,3,4,3,3,0,1,0,0,1,0,0,1,0,1,0,1,1,"No space on my phone to download the apps",0,0,1,1,0,0,0,0,"",0,3,3,1,1,4,3,3,4,3,4,4,3,0,0,0,0,0,0,0,1,0,1,1,0,"",0,0,1,0,"",3,4,2,3,5,4,4,5,5,3,5,4,7,6,10,0,0,0,1,0,0,0,0,"",19,"other","Trans Man",0,0,"inc_1",3,1,"SW Broadway and SW Jackson st","transpoandparking","","","white",2,3,2,3,5,2,3,3,3,"other",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,4.28571428571429,28,3.11111111111111,32,3.2,40,4,TRUE,0.634559945263743,-0.0895988575561779,1.29552540070462,0.0833341249521974,0.798285059694825,0.581029035087711
"892",2020-03-04 11:32:03,2020-03-04 11:52:46,"IP Address","73.164.204.120",100,1243,"True",2020-03-04 11:52:46,"R_2rV2PlIBk0PoK2f","","","","","45.3993072509765625","-122.6078948974609375","anonymous","EN",1,1,0,0,0,0,0,"",3,3,"",14,1,2,1,4,1,1,4,3,3,4,4,3,2,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,"",5,4,4,4,3,5,3,5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"",0,0,1,0,0,1,0,0,0,"",1,4,3,1,2,1,3,4,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,"",1,0,0,1,1,0,0,0,"",0,1,2,3,1,2,3,4,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,0,0,"",2,2,2,2,1,3,3,3,3,3,3,NA,1,1,NA,0,0,0,1,0,0,0,0,"",20,"female","",0,0,NA,4,0,"Park and Mcloughlin","transpoandparking","","","white",3,4,5,3,3,4,3,2,3,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,30,4.28571428571429,24,2.66666666666667,22,2.2,24,2.4,TRUE,-0.795428184349857,-0.886863371830244,1.06358011414599,-0.903981241079499,-0.977442535766177,-1.26789605935408
"893",2020-03-04 11:44:12,2020-03-04 11:52:52,"IP Address","24.22.74.3",100,520,"True",2020-03-04 11:52:53,"R_1OkQRwOvK1cZlyR","","","","","45.537506103515625","-122.59889984130859375","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,"",4,4,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,"",4,4,3,3,3,3,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,1,0,"",1,4,3,4,1,3,2,4,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",4,4,4,3,2,4,4,4,4,2,4,NA,1,1,3,0,0,0,1,0,0,0,0,"",18,"female","",0,0,"inc_1",3,0,"montgomery and 12th","transpoandparking","","","white",2,3,3,4,2,3,4,2,4,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,3.71428571428571,30,3.33333333333333,25,2.5,37,3.7,TRUE,-3.51944621527136,-0.0223652805346894,0.405542425952138,0.0429967756885264,-0.0719909596175507,0.616349584833262
"894",2020-03-04 11:45:34,2020-03-04 11:53:08,"IP Address","198.236.249.250",100,454,"True",2020-03-04 11:53:08,"R_27QhcWgs1Xzj74P","","","","","45.2928924560546875","-122.77459716796875","anonymous","EN",1,1,0,0,0,0,0,"",1,3,"",20,1,1,2,4,4,2,5,4,4,4,4,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,"",2,3,2,3,2,3,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"",0,0,1,0,0,1,1,0,0,"",4,2,4,1,3,4,3,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"",0,1,0,1,1,0,0,0,"",0,3,5,4,1,5,4,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",2,1,1,2,2,4,3,4,3,3,3,NA,8,2,6,0,0,0,1,0,0,0,0,"",28,"male","",1,0,"inc_4",3,0,"SW Scholls and Murray","transpoandparking","","","white",2,3,2,3,2,3,2,3,3,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,2.42857142857143,28,3.11111111111111,26,2.6,25,2.5,TRUE,-0.0618872707254139,-0.696583166240717,-1.42500539605823,-0.0245377509945639,-0.204877462608929,-1.27810163058379
"895",2020-03-04 11:44:17,2020-03-04 11:54:07,"IP Address","131.252.254.22",100,589,"True",2020-03-04 11:54:07,"R_1C8uDrpwgL22sCl","","","","","45.517303466796875","-122.639801025390625","anonymous","EN",1,1,0,0,0,0,0,"",3,3,"",NA,2,4,1,5,2,5,4,5,4,3,5,2,2,4,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,4,3,5,3,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,3,1,3,3,3,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,"",0,1,1,1,1,5,1,4,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"",1,0,0,0,"",4,3,3,4,1,4,4,5,3,1,4,NA,3,1,7,0,1,0,1,0,0,0,0,"",33,"male","",0,0,"inc_1",5,0,"170th and TV Highway (Beaverton)","transpoandparking","","","more_than_one_race",4,3,3,3,5,3,5,2,5,"personalvehicle",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,25,2.77777777777778,22,2.2,35,3.5,TRUE,0.240524415997768,-0.281710340425526,0.593894281949901,-0.470678452975214,-1.25504616826956,0.451523957997423
"896",2020-03-04 11:45:13,2020-03-04 11:54:18,"IP Address","131.252.68.236",100,545,"True",2020-03-04 11:54:19,"R_1CBkO3ASjSD4LHE","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",3,4,"",10,2,1,1,5,3,1,5,2,1,1,1,1,1,1,3,1,1,2,0,0,0,0,0,1,0,0,0,1,"I have to share the car with my brother",5,3,5,4,2,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,"",2,3,4,1,3,4,4,5,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,"",1,0,0,0,0,0,0,0,"",0,3,1,2,1,3,4,4,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,"Max is too infrequent to use reliably",1,0,0,0,"",4,5,3,4,2,4,2,4,3,2,4,10,1,1,8,0,1,0,0,0,0,0,0,"",20,"male","",0,0,NA,2,1,"","transpoandparking","","","asian",3,3,2,2,4,3,2,2,4,"publictransit",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,25,3.57142857142857,27,3,28,2.8,35,3.5,TRUE,-2.18694185735142,-0.804664783962526,0.19626979527599,-0.152662088320861,0.212330594758112,0.51733877054221
"897",2020-03-04 11:41:04,2020-03-04 11:55:02,"IP Address","131.252.78.126",100,838,"True",2020-03-04 11:55:03,"R_2OJv2Xlrv0RWBnI","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,5,"",11,3,3,5,3,2,3,3,2,3,4,4,2,4,3,2,1,1,1,0,1,0,0,1,1,0,0,0,0,"",3,1,1,3,2,2,5,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,"",0,1,0,0,0,0,1,0,0,"",4,2,3,1,3,2,2,4,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,"",1,1,0,0,0,0,0,0,"",1,4,2,2,3,3,2,4,4,4,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,4,4,4,4,4,3,4,3,3,2,6,4,2,NA,0,0,0,1,0,0,0,0,"",25,"nonbinary","",1,0,"inc_1",3,0,"185th Ave and Baseline Rd in Aloha","transpoandparking","","","white",3,3,4,4,4,3,4,2,3,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,2,27,3,31,3.1,35,3.5,TRUE,-1.55668384520563,1.13895418718235,-2.04753620240351,-0.169103068783259,0.48794802352489,0.102402976015864
"898",2020-03-04 11:40:41,2020-03-04 11:55:08,"IP Address","131.252.230.185",100,866,"True",2020-03-04 11:55:09,"R_2qgtioEDGDj5ZxW","","","","","45.5894012451171875","-122.7400970458984375","anonymous","EN",1,1,0,0,0,0,0,"",4,5,"",5,4,5,3,5,4,4,5,2,5,4,5,3,5,5,5,1,0,1,0,1,0,0,1,1,1,1,1,0,"",1,1,3,3,2,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,"",5,4,3,1,1,1,1,5,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,1,1,0,1,0,"",0,3,3,4,3,4,1,4,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,5,5,5,5,5,5,3,5,5,1,10,1,NA,0,0,0,1,0,0,0,0,"",29,"female","",1,0,"inc_2",4,0,"N. Albina and NE Killingsworth","transpoandparking","","","white",3,5,5,5,2,2,5,2,3,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1.71428571428571,35,3.88888888888889,27,2.7,44,4.4,TRUE,0.160847686737244,1.85348871741553,-2.51318762121043,0.837547395898085,0.0112757929645441,1.11173213090162
"899",2020-03-04 10:26:35,2020-03-04 11:55:30,"IP Address","172.58.45.97",100,5335,"True",2020-03-04 11:55:31,"R_2QoeghDipDpdE62","","","","","47.3957061767578125","-122.3036041259765625","anonymous","EN",1,1,0,0,0,0,0,"",5,5,"",NA,2,3,3,5,4,4,5,4,3,5,5,4,1,3,3,1,1,3,0,0,0,0,0,1,0,0,0,0,"",4,5,3,5,3,4,2,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"",0,0,1,0,0,1,1,0,0,"",4,3,3,2,3,2,3,3,4,3,0,0,0,0,0,0,0,1,0,1,0,1,0,"",1,0,0,1,1,0,0,0,"",0,3,3,3,2,4,3,4,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,2,1,2,4,4,2,2,1,4,4,10,1,1,NA,0,0,0,1,0,0,0,0,"",18,"male","",0,0,"inc_1",3,0,"Powell and 223rd","transpoandparking","","","white",4,3,4,3,3,2,3,2,2,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,4.14285714285714,28,3.11111111111111,25,2.5,25,2.5,TRUE,0.490128124435397,-0.14673117805788,1.01987602143744,0.059253810125141,-0.303833039088993,-1.18756795551055
"900",2020-03-04 11:44:19,2020-03-04 11:55:45,"IP Address","74.120.152.143",100,685,"True",2020-03-04 11:55:45,"R_2U5WjYK5JHnp79P","","","","","45.5175933837890625","-122.6721038818359375","anonymous","EN",1,1,0,0,0,0,0,"",4,3,"",12,1,1,1,5,5,5,1,5,5,3,3,3,3,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,"",3,5,3,5,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I live too far from the campus to bike",0,1,0,0,0,0,0,0,0,"",4,4,5,2,3,5,3,5,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,0,1,1,0,0,0,0,"",0,3,3,1,1,1,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,1,0,0,"",4,4,3,3,3,5,1,4,3,1,3,NA,1,1,10,0,1,0,0,0,0,0,0,"",35,"female","",1,2,NA,4,1,"Springville & 185th","transpoandparking","","","asian",3,3,3,3,5,5,3,3,5,"personalvehicle",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,27,3.85714285714286,33,3.66666666666667,32,3.2,33,3.3,TRUE,0.142102669024711,-1.03772241843255,0.623869067689692,0.944899047155148,0.335542125770171,0.169995397367868
"901",2020-03-04 11:44:57,2020-03-04 11:56:04,"IP Address","24.22.79.59",100,666,"True",2020-03-04 11:56:04,"R_3QGkHndtQflUYfu","","","","","45.4803924560546875","-122.5890960693359375","anonymous","EN",1,1,0,0,0,0,0,"",3,4,"",5,1,3,1,5,4,3,4,5,2,4,3,5,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,"",5,3,5,4,3,2,4,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,"",4,3,2,1,2,2,2,4,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,"",0,0,0,0,1,0,0,0,"",0,4,2,3,2,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",4,4,3,4,2,4,4,4,3,2,3,10,4,1,1,0,0,0,1,0,0,0,0,"",23,"male","",0,1,"inc_1",3,0,"SE 52nd and SE Foster","transpoandparking","","","white",2,4,4,4,3,2,3,3,4,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,3.71428571428571,28,3.11111111111111,28,2.8,35,3.5,TRUE,-0.0232925852576621,-1.06794506743639,0.260039053904403,-0.26592189974837,0.24058649709271,0.379278800236711
"902",2020-03-04 11:44:36,2020-03-04 11:56:31,"IP Address","68.180.120.28",100,714,"True",2020-03-04 11:56:32,"R_yyd13bF70wdRVbX","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",0,3,1,1,4,4,3,3,4,4,4,4,2,2,2,2,1,1,1,0,0,0,0,0,1,0,1,0,0,"",3,4,3,3,2,3,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"",0,0,0,0,0,0,1,0,0,"",3,4,3,2,4,2,3,4,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,"",0,0,0,0,0,0,1,0,"",1,3,3,2,3,4,3,4,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,3,4,3,3,4,4,3,2,4,2,3,2,3,0,0,0,1,0,0,0,0,"",22,"male","",0,0,"inc_1",3,0,"SW college and 5th","transpoandparking","","","white",4,2,4,3,4,2,3,2,4,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,3,27,3,28,2.8,34,3.4,TRUE,-0.567883029825949,-0.261139747374974,-0.584053071941607,-0.197054910338438,0.091999664342846,0.0319229251030175
"903",2020-03-04 11:22:53,2020-03-04 11:56:58,"IP Address","172.58.45.109",100,2045,"True",2020-03-04 11:56:59,"R_2cCt12NADYbPiYb","","","","","47.3957061767578125","-122.3036041259765625","anonymous","EN",1,1,0,0,0,0,0,"",3,5,"",10,1,2,1,5,5,5,5,4,4,4,4,3,3,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,"",4,4,4,5,2,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,1,0,0,0,1,0,0,0,"",3,2,3,1,3,3,3,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,1,0,1,0,0,0,0,"",0,3,3,3,1,4,3,4,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,3,2,5,4,5,4,3,2,5,9,1,1,NA,0,1,0,0,0,0,0,0,"",21,"female","",0,0,"inc_1",3,0,"128th and Holgate","transpoandparking","","","asian",3,3,3,3,3,2,3,2,4,"publictransit",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,3.71428571428571,27,3,24,2.4,37,3.7,TRUE,0.582531964799907,-0.891575392218503,0.492258048874008,-0.23965598861484,-0.297654550576136,0.16558617760854
"904",2020-03-04 11:42:45,2020-03-04 11:57:09,"IP Address","71.56.132.132",100,863,"True",2020-03-04 11:57:10,"R_28XTaiMaOZANmcO","","","","","45.496002197265625","-122.7998046875","anonymous","EN",1,1,0,0,0,0,0,"",1,9,"",10,1,1,1,5,5,3,5,5,2,5,2,3,2,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"",4,2,2,4,2,3,5,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,"",0,1,1,0,1,0,0,0,0,"",2,1,3,1,2,5,2,5,2,3,0,1,0,0,1,0,0,1,0,1,1,0,0,"",1,1,0,0,1,0,0,0,"",0,1,3,5,1,3,5,4,2,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,"",0,1,0,0,"",4,3,2,2,5,3,2,5,3,2,4,3,1,1,10,0,0,0,1,0,0,0,0,"",22,"female","",0,0,"inc_1",2,0,"SW Murray and SW Jenkins rd.","transpoandparking","","","white",3,4,3,4,3,3,3,2,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,3.14285714285714,25,2.77777777777778,21,2.1,33,3.3,TRUE,0.00472343292068805,-1.25325411421137,-0.40837207641399,-0.772019415167017,-1.33946703175802,-0.126672130885639
"905",2020-03-04 11:47:01,2020-03-04 11:57:11,"IP Address","67.189.7.21",100,610,"True",2020-03-04 11:57:12,"R_BKY6TGz8FUmQdtT","","","","","45.3993072509765625","-122.6078948974609375","anonymous","EN",1,1,0,0,0,0,0,"",2,5,"",25,2,3,2,4,4,4,4,4,4,4,4,4,4,2,4,1,1,3,0,0,0,0,0,1,0,0,0,0,"",4,4,4,5,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Safety concerns",0,1,0,0,0,0,0,0,0,"",3,2,3,2,2,4,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,"",0,3,3,2,2,2,3,2,3,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,"",0,0,1,0,"",3,3,3,3,3,3,4,4,3,3,4,7,1,1,NA,0,0,0,1,0,0,0,0,"",32,"female","",0,0,"inc_1",2,0,"82nd and sunnyside","transpoandparking","","","white",3,4,2,4,4,4,3,4,3,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,4,27,3,32,3.2,33,3.3,TRUE,0.137353293886148,0.0656920738694579,0.735143150277313,-0.381416559415382,0.36228967826274,-0.144626628619851
"906",2020-03-04 11:47:26,2020-03-04 11:57:19,"IP Address","131.252.51.238",100,592,"True",2020-03-04 11:57:19,"R_Ug1piyWhD1gSGT7","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",2,4,4,1,5,4,4,3,3,3,4,4,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"",3,5,2,4,2,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,2,2,2,2,3,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,"",0,3,1,4,1,4,3,4,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,2,3,3,2,4,4,3,3,4,1,1,1,NA,0,0,0,1,0,0,0,0,"",53,"female","",1,1,NA,4,0,"Burnside and NW 21st","transpoandparking","","","white",3,4,4,3,2,2,3,2,3,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,22,3.14285714285714,27,3,20,2,31,3.1,TRUE,-0.708236722881663,0.552028944458264,-0.231143917102819,-0.499697845543174,-0.960681047121519,-0.404808244311306
"907",2020-03-04 11:50:26,2020-03-04 11:57:38,"IP Address","137.53.245.138",100,432,"True",2020-03-04 11:57:44,"R_Zyu0Gu076TuHkel","","","","","45.4971923828125","-122.693695068359375","anonymous","EN",1,1,0,0,0,0,0,"",5,3,"",30,5,5,3,5,4,3,4,5,3,5,2,3,4,4,2,1,1,2,0,0,0,1,0,0,0,0,0,0,"",1,4,1,4,4,2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"I live way to far to bike",0,0,0,0,0,0,0,0,1,"I live 30 miles away",5,4,5,1,3,3,2,5,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,"",1,0,0,0,0,0,0,0,"",0,3,1,1,1,3,4,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",3,3,3,4,1,3,3,4,3,2,3,NA,1,1,1,0,0,0,1,0,0,0,0,"",24,"female","",0,0,NA,3,0,"I live 30 miles away in the country","transpoandparking","","","white",2,3,3,4,5,3,2,2,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,21,3,36,4,25,2.5,30,3,TRUE,-0.471800718477589,1.57627542343967,-0.758746103552337,1.50317215370831,-0.530017989635127,-0.284490989710847
"908",2020-03-04 11:49:45,2020-03-04 11:57:56,"IP Address","131.252.140.43",100,490,"True",2020-03-04 11:57:56,"R_1hZ7DPnubbsC17h","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",0,1,1,2,4,3,4,3,4,3,3,4,4,3,5,4,1,0,1,0,1,1,1,1,1,1,1,0,0,"",5,4,4,4,3,3,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"",0,1,1,0,0,0,1,0,0,"",4,2,4,1,4,5,3,4,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0,"",0,0,0,0,1,1,0,0,"",0,2,2,5,1,5,4,4,2,4,3,4,1,0,0,0,0,0,0,0,1,0,1,1,0,"",NA,NA,NA,NA,"",4,3,2,4,3,4,4,4,4,3,4,1,8,1,9,0,0,1,1,0,0,0,0,"",21,"female","",0,0,"inc_1",3,0,"SW Montgomery & 12th","transpoandparking","","","more_than_one_race",2,2,3,3,3,3,2,2,3,"activetransport",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,28,3.11111111111111,26,2.6,36,3.6,TRUE,-0.12661288234411,-0.536434241035598,0.519446512273985,0.319295667053475,-0.235497023666327,0.369768578181194
